sample_id,timestamp,species,behavior,latitude,longitude,temperature,weather,vegetation_type,time_of_day,animal_id,previous_latitude,previous_longitude,previous_timestamp,distance_km,time_diff_hours,speed_kmh,speed_risk,distance_risk,anomaly_risk,weather_risk,habitat_risk,behavior_risk,risk_score,risk_level,conservation_priority,risk_reason
S0183,2025-05-17 08:20:00,Monkey,Running,24.59229,78.68994,21.5,Rainy,Desert,Afternoon,MON_010,24.6297,78.55503,2025-05-14 14:27:00,14.258803632623678,65.88333333333334,0.2164250488129068,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0384,2025-05-20 21:17:00,Monkey,Alert,24.43701,78.57227,21.5,Windy,Savanna,Evening,MON_010,24.59229,78.68994,2025-05-17 08:20:00,20.97263661359882,84.95,0.24688212611652524,0,0,0,5,2,4,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0721,2025-05-24 14:10:00,Monkey,Running,24.3686,78.69995,20.1,Windy,Grassland,Afternoon,MON_010,24.43701,78.57227,2025-05-20 21:17:00,15.000790342346072,88.88333333333334,0.1687694394413584,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0014,2025-05-28 16:51:00,Monkey,Hunting,24.31099,78.69535,29.8,Windy,Grassland,Evening,MON_010,24.3686,78.69995,2025-05-24 14:10:00,6.42286936442185,98.68333333333334,0.06508565476529489,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0197,2025-05-29 23:40:00,Monkey,Hunting,24.6387,78.35558,18.9,Foggy,Savanna,Night,MON_010,24.31099,78.69535,2025-05-28 16:51:00,50.102213240691675,30.816666666666666,1.6258154648142242,20,20,0,8,2,5,55,High,High Priority,"High movement speed, Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0086,2025-05-01 06:26:00,Peacock,Playing,24.44835,78.46801,29.5,Sunny,Forest,Morning,PEA_001,,,,0.0,,0.0,0,0,0,0,3,2,5,Low,Normal,"Habitat factor, Active/risk behavior"
S0808,2025-05-03 22:17:00,Peacock,Socializing,24.48302,78.33351,32.5,Sunny,Desert,Night,PEA_001,24.44835,78.46801,2025-05-01 06:26:00,14.148190295807028,63.85,0.22158481277693073,0,0,0,0,1,1,2,Low,Normal,"Habitat factor, Active/risk behavior"
S0458,2025-05-06 10:09:00,Peacock,Alert,24.61948,78.59053,28.9,Foggy,Wetland,Afternoon,PEA_001,24.48302,78.33351,2025-05-03 22:17:00,30.099889122038213,59.86666666666667,0.5027821122834891,0,0,0,8,5,4,17,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0201,2025-05-09 05:20:00,Peacock,Alert,24.59934,78.30683,21.3,Rainy,Desert,Evening,PEA_001,24.61948,78.59053,2025-05-06 10:09:00,28.767899658639045,67.18333333333334,0.42819994530348365,0,0,0,5,1,4,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0640,2025-05-10 02:10:00,Peacock,Alert,24.41045,78.63424,28.3,Windy,Savanna,Afternoon,PEA_001,24.59934,78.30683,2025-05-09 05:20:00,39.22437605921729,20.833333333333332,1.88277005084243,20,0,0,5,2,4,31,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0386,2025-05-12 14:31:00,Peacock,Hunting,24.56969,78.50846,25.8,Windy,Desert,Afternoon,PEA_001,24.41045,78.63424,2025-05-10 02:10:00,21.806502445986034,60.35,0.36133392619695165,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0465,2025-05-15 20:19:00,Peacock,Grazing,24.65186,78.45023,26.1,Cloudy,Forest,Night,PEA_001,24.56969,78.50846,2025-05-12 14:31:00,10.869029138698563,77.8,0.13970474471334915,0,0,0,2,3,1,6,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0299,2025-05-18 17:01:00,Peacock,Alert,24.68213,78.53022,33.4,Windy,Forest,Afternoon,PEA_001,24.65186,78.45023,2025-05-15 20:19:00,8.755657296797928,68.7,0.12744770446576315,0,0,0,5,3,4,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0252,2025-05-21 03:48:00,Peacock,Grazing,24.49966,78.57151,20.2,Windy,Savanna,Night,PEA_001,24.68213,78.53022,2025-05-18 17:01:00,20.714791964402732,58.78333333333333,0.35239226477577656,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0918,2025-05-23 05:45:00,Peacock,Resting,24.57454,78.33732,27.4,Cloudy,Grassland,Night,PEA_001,24.49966,78.57151,2025-05-21 03:48:00,25.109729560026786,49.95,0.5026972884890247,0,0,0,2,1,0,3,Low,Normal,"Environmental condition, Habitat factor"
S0106,2025-05-25 06:03:00,Peacock,Playing,24.38736,78.44501,27.4,Rainy,Grassland,Evening,PEA_001,24.57454,78.33732,2025-05-23 05:45:00,23.493995598177055,48.3,0.4864181283266471,0,0,0,5,1,2,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0570,2025-05-27 05:24:00,Peacock,Grazing,24.44687,78.32795,23.4,Foggy,Wetland,Morning,PEA_001,24.38736,78.44501,2025-05-25 06:03:00,13.57439324326497,47.35,0.286682011473389,0,0,0,8,5,1,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0194,2025-05-30 05:47:00,Peacock,Playing,24.62405,78.53649,28.9,Foggy,Desert,Morning,PEA_001,24.44687,78.32795,2025-05-27 05:24:00,28.864132735222455,72.38333333333334,0.3987676638529466,0,0,0,8,1,2,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0768,2025-05-01 09:51:00,Peacock,Hunting,24.49345,78.43384,28.5,Rainy,Desert,Night,PEA_002,,,,0.0,,0.0,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0748,2025-05-04 07:38:00,Peacock,Socializing,24.61207,78.47691,25.7,Foggy,Forest,Morning,PEA_002,24.49345,78.43384,2025-05-01 09:51:00,13.890658167043714,69.78333333333333,0.1990540936285223,0,0,0,8,3,1,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0076,2025-05-06 17:36:00,Peacock,Hunting,24.56098,78.3027,21.8,Rainy,Forest,Morning,PEA_002,24.61207,78.47691,2025-05-04 07:38:00,18.508367191121746,57.96666666666667,0.3192932810429283,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0874,2025-05-09 06:43:00,Peacock,Running,24.61483,78.53902,23.9,Rainy,Grassland,Evening,PEA_002,24.56098,78.3027,2025-05-06 17:36:00,24.633663466296014,61.11666666666667,0.4030596694785276,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0527,2025-05-10 05:46:00,Peacock,Playing,24.67103,78.5955,27.0,Rainy,Desert,Afternoon,PEA_002,24.61483,78.53902,2025-05-09 06:43:00,8.463845665282564,23.05,0.3671950397085711,0,0,0,5,1,2,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0661,2025-05-12 19:14:00,Peacock,Running,24.52147,78.5876,23.4,Sunny,Desert,Afternoon,PEA_002,24.67103,78.5955,2025-05-10 05:46:00,16.649483243373734,61.46666666666667,0.27087011784230586,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0124,2025-05-15 21:08:00,Peacock,Grazing,24.43665,78.35909,24.8,Rainy,Grassland,Morning,PEA_002,24.52147,78.5876,2025-05-12 19:14:00,24.97455778168706,73.9,0.33795071423121864,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0510,2025-05-18 17:44:00,Peacock,Socializing,24.30095,78.63368,21.2,Cloudy,Grassland,Evening,PEA_002,24.43665,78.35909,2025-05-15 21:08:00,31.64225829060726,68.6,0.46125740948407085,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0001,2025-05-21 07:09:00,Peacock,Hunting,24.60644,78.3134,30.5,Windy,Grassland,Morning,PEA_002,24.30095,78.63368,2025-05-18 17:44:00,46.95599537234147,61.416666666666664,0.7645480929010823,0,20,0,5,1,5,31,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0523,2025-05-23 14:28:00,Peacock,Playing,24.66361,78.58735,30.1,Foggy,Desert,Morning,PEA_002,24.60644,78.3134,2025-05-21 07:09:00,28.40961516626533,55.31666666666667,0.5135814733280867,0,0,0,8,1,2,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0094,2025-05-25 16:15:00,Peacock,Hunting,24.59284,78.59915,19.5,Windy,Desert,Afternoon,PEA_002,24.66361,78.58735,2025-05-23 14:28:00,7.959143073370939,49.78333333333333,0.15987565597665093,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0942,2025-05-28 01:26:00,Peacock,Resting,24.67079,78.36528,26.1,Sunny,Desert,Morning,PEA_002,24.59284,78.59915,2025-05-25 16:15:00,25.177793547343384,57.18333333333333,0.4402995082601583,0,0,0,0,1,0,1,Low,Normal,Habitat factor
S0674,2025-05-30 07:08:00,Peacock,Running,24.66903,78.65994,24.9,Rainy,Savanna,Morning,PEA_002,24.67079,78.36528,2025-05-28 01:26:00,29.77481882319632,53.7,0.554465899873302,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0894,2025-05-01 10:04:00,Peacock,Playing,24.68355,78.6022,34.5,Foggy,Desert,Afternoon,PEA_003,,,,0.0,,0.0,0,0,0,8,1,2,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0548,2025-05-04 10:42:00,Peacock,Resting,24.40478,78.66354,21.0,Windy,Desert,Evening,PEA_003,24.68355,78.6022,2025-05-01 10:04:00,31.612632131091154,72.63333333333334,0.4352358714698185,0,0,0,5,1,0,6,Low,Normal,"Environmental condition, Habitat factor"
S0856,2025-05-07 10:36:00,Peacock,Grazing,24.47193,78.43372,34.7,Rainy,Forest,Morning,PEA_003,24.40478,78.66354,2025-05-04 10:42:00,24.434102571023022,71.9,0.33983452810880416,0,0,0,5,3,1,9,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0470,2025-05-09 07:47:00,Peacock,Playing,24.55605,78.57719,31.2,Cloudy,Grassland,Afternoon,PEA_003,24.47193,78.43372,2025-05-07 10:36:00,17.267908415338482,45.18333333333333,0.3821742917448576,0,0,0,2,1,2,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0016,2025-05-10 06:46:00,Peacock,Playing,24.37037,78.56061,31.9,Foggy,Wetland,Afternoon,PEA_003,24.55605,78.57719,2025-05-09 07:47:00,20.714757591822348,22.983333333333334,0.9012947465622486,20,0,0,8,5,2,35,Moderate,Monitor,"High movement speed, Environmental condition, Habitat factor, Active/risk behavior"
S0284,2025-05-12 23:23:00,Peacock,Grazing,24.53863,78.60453,21.7,Cloudy,Grassland,Afternoon,PEA_003,24.37037,78.56061,2025-05-10 06:46:00,19.23055808037986,64.61666666666666,0.2976098748575682,0,0,0,2,1,1,4,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0795,2025-05-16 00:41:00,Peacock,Alert,24.64366,78.51435,26.2,Windy,Savanna,Morning,PEA_003,24.53863,78.60453,2025-05-12 23:23:00,14.816662243376149,73.3,0.20213727480731444,0,0,0,5,2,4,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0573,2025-05-18 20:37:00,Peacock,Running,24.34922,78.31012,20.1,Foggy,Desert,Morning,PEA_003,24.64366,78.51435,2025-05-16 00:41:00,38.71656008462787,67.93333333333334,0.5699199227374073,0,0,0,8,1,5,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0777,2025-05-21 07:30:00,Peacock,Socializing,24.49601,78.59189,25.6,Sunny,Forest,Evening,PEA_003,24.34922,78.31012,2025-05-18 20:37:00,32.86725437832602,58.88333333333333,0.5581758456551262,0,0,0,0,3,1,4,Low,Normal,"Habitat factor, Active/risk behavior"
S0187,2025-05-23 18:54:00,Peacock,Grazing,24.66979,78.65804,32.4,Cloudy,Savanna,Morning,PEA_003,24.49601,78.59189,2025-05-21 07:30:00,20.448384130712853,59.4,0.34424889108944196,0,0,0,2,2,1,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0015,2025-05-25 17:32:00,Peacock,Hunting,24.49682,78.59182,24.9,Cloudy,Savanna,Evening,PEA_003,24.66979,78.65804,2025-05-23 18:54:00,20.365611452366654,46.63333333333333,0.4367179010514651,0,0,0,2,2,5,9,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0420,2025-05-28 04:30:00,Peacock,Running,24.43042,78.41478,18.5,Rainy,Grassland,Afternoon,PEA_003,24.49682,78.59182,2025-05-25 17:32:00,19.38017077783601,58.96666666666667,0.3286631562097684,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0067,2025-05-30 07:47:00,Peacock,Hunting,24.4048,78.67859,23.1,Sunny,Savanna,Evening,PEA_003,24.43042,78.41478,2025-05-28 04:30:00,26.86205856325491,51.28333333333333,0.5237970470572944,0,0,0,0,2,5,7,Low,Normal,"Habitat factor, Active/risk behavior"
S0140,2025-05-02 01:52:00,Peacock,Hunting,24.30174,78.32874,25.0,Windy,Savanna,Morning,PEA_004,,,,0.0,,0.0,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0169,2025-05-05 00:55:00,Peacock,Socializing,24.6147,78.39519,31.4,Sunny,Desert,Afternoon,PEA_004,24.30174,78.32874,2025-05-02 01:52:00,35.44356810388016,71.05,0.49885387901309164,0,0,0,0,1,1,2,Low,Normal,"Habitat factor, Active/risk behavior"
S0180,2025-05-08 06:04:00,Peacock,Hunting,24.46478,78.49965,22.6,Windy,Forest,Afternoon,PEA_004,24.6147,78.39519,2025-05-05 00:55:00,19.736911699081976,77.15,0.255825167842929,0,0,0,5,3,5,13,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0148,2025-05-09 11:26:00,Peacock,Playing,24.40872,78.66403,34.6,Sunny,Grassland,Morning,PEA_004,24.46478,78.49965,2025-05-08 06:04:00,17.77005407036646,29.366666666666667,0.6051096732247375,0,0,0,0,1,2,3,Low,Normal,"Habitat factor, Active/risk behavior"
S0582,2025-05-10 10:02:00,Peacock,Running,24.4452,78.31565,26.7,Sunny,Savanna,Night,PEA_004,24.40872,78.66403,2025-05-09 11:26:00,35.503091981845124,22.6,1.57093327353297,20,0,0,0,2,5,27,Moderate,Monitor,"High movement speed, Habitat factor, Active/risk behavior"
S0390,2025-05-13 08:22:00,Peacock,Socializing,24.46926,78.61366,28.7,Windy,Grassland,Afternoon,PEA_004,24.4452,78.31565,2025-05-10 10:02:00,30.28222339928853,70.33333333333333,0.4305529393263772,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0122,2025-05-16 10:27:00,Peacock,Socializing,24.56162,78.37358,26.5,Windy,Wetland,Afternoon,PEA_004,24.46926,78.61366,2025-05-13 08:22:00,26.371000928798196,74.08333333333333,0.3559640170366461,0,0,0,5,5,1,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0397,2025-05-18 21:31:00,Peacock,Socializing,24.55451,78.45525,31.2,Rainy,Savanna,Evening,PEA_004,24.56162,78.37358,2025-05-16 10:27:00,8.297551111698466,59.06666666666667,0.14047772762469185,0,0,0,5,2,1,8,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0794,2025-05-21 12:03:00,Peacock,Socializing,24.62925,78.58814,27.9,Sunny,Desert,Evening,PEA_004,24.55451,78.45525,2025-05-18 21:31:00,15.798860842466254,62.53333333333333,0.252647028397648,0,0,0,0,1,1,2,Low,Normal,"Habitat factor, Active/risk behavior"
S0708,2025-05-23 21:01:00,Peacock,Socializing,24.42611,78.66051,30.4,Foggy,Grassland,Evening,PEA_004,24.62925,78.58814,2025-05-21 12:03:00,23.744915053638845,56.96666666666667,0.41682121217622314,0,0,0,8,1,1,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0990,2025-05-25 23:52:00,Peacock,Alert,24.47511,78.69983,31.0,Rainy,Desert,Morning,PEA_004,24.42611,78.66051,2025-05-23 21:01:00,6.7474252763477605,50.85,0.13269272913171604,0,0,0,5,1,4,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0224,2025-05-28 06:05:00,Peacock,Resting,24.38024,78.42461,33.8,Cloudy,Wetland,Afternoon,PEA_004,24.47511,78.69983,2025-05-25 23:52:00,29.793667283092994,54.21666666666667,0.5495296762943681,0,0,0,2,5,0,7,Low,Normal,"Environmental condition, Habitat factor"
S0488,2025-05-30 16:58:00,Peacock,Resting,24.65645,78.33554,33.0,Cloudy,Wetland,Night,PEA_004,24.38024,78.42461,2025-05-28 06:05:00,32.007758278143086,58.88333333333333,0.5435792518224131,0,0,0,2,5,0,7,Low,Normal,"Environmental condition, Habitat factor"
S0267,2025-05-02 08:29:00,Peacock,Running,24.41217,78.66956,21.5,Sunny,Grassland,Afternoon,PEA_005,,,,0.0,,0.0,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0706,2025-05-05 01:16:00,Peacock,Running,24.61352,78.38266,31.5,Foggy,Forest,Morning,PEA_005,24.41217,78.66956,2025-05-02 08:29:00,36.65794989114866,64.78333333333333,0.5658546420038384,0,0,0,8,3,5,16,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0822,2025-05-08 11:42:00,Peacock,Running,24.42248,78.66956,20.4,Windy,Grassland,Morning,PEA_005,24.61352,78.38266,2025-05-05 01:16:00,35.96826327819506,82.43333333333334,0.4363315399700169,0,0,0,5,1,5,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0053,2025-05-09 12:08:00,Peacock,Socializing,24.4158,78.56894,21.5,Windy,Wetland,Evening,PEA_005,24.42248,78.66956,2025-05-08 11:42:00,10.214621229774222,24.433333333333334,0.4180608961708413,0,0,0,5,5,1,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0033,2025-05-11 07:30:00,Peacock,Hunting,24.53719,78.69222,24.4,Windy,Savanna,Evening,PEA_005,24.4158,78.56894,2025-05-09 12:08:00,18.380688042659386,43.36666666666667,0.4238436904533294,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0719,2025-05-13 21:08:00,Peacock,Socializing,24.66876,78.66341,29.9,Rainy,Desert,Evening,PEA_005,24.53719,78.69222,2025-05-11 07:30:00,14.917044815775679,61.63333333333333,0.2420288504452517,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0525,2025-05-16 14:33:00,Peacock,Grazing,24.539,78.41499,20.9,Foggy,Savanna,Evening,PEA_005,24.66876,78.66341,2025-05-13 21:08:00,28.964688541972965,65.41666666666667,0.4427723089218797,0,0,0,8,2,1,11,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0833,2025-05-19 04:03:00,Peacock,Socializing,24.40015,78.38594,23.9,Foggy,Forest,Morning,PEA_005,24.539,78.41499,2025-05-16 14:33:00,15.716857583523439,61.5,0.25555865989469007,0,0,0,8,3,1,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0828,2025-05-21 19:39:00,Peacock,Running,24.30905,78.49304,21.5,Windy,Savanna,Night,PEA_005,24.40015,78.38594,2025-05-19 04:03:00,14.843154265754688,63.6,0.23338292870683472,0,0,0,5,2,5,12,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0608,2025-05-23 23:29:00,Peacock,Resting,24.65046,78.38812,25.5,Foggy,Savanna,Evening,PEA_005,24.30905,78.49304,2025-05-21 19:39:00,39.41994214290814,51.833333333333336,0.7605133532393853,0,20,0,8,2,0,30,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor"
S0242,2025-05-26 02:09:00,Peacock,Resting,24.30559,78.42599,28.6,Foggy,Wetland,Evening,PEA_005,24.65046,78.38812,2025-05-23 23:29:00,38.53882595217286,50.666666666666664,0.7606347227402538,0,0,0,8,5,0,13,Low,Normal,"Environmental condition, Habitat factor"
S0724,2025-05-28 06:26:00,Peacock,Grazing,24.4755,78.53172,27.8,Windy,Desert,Morning,PEA_005,24.30559,78.42599,2025-05-26 02:09:00,21.716312417124687,52.28333333333333,0.41535822283311485,0,0,0,5,1,1,7,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0231,2025-05-02 12:10:00,Peacock,Running,24.47823,78.43471,34.8,Sunny,Desert,Morning,PEA_006,,,,0.0,,0.0,0,0,0,0,1,5,6,Low,Normal,"Habitat factor, Active/risk behavior"
S0915,2025-05-05 12:49:00,Peacock,Resting,24.40902,78.44097,34.5,Rainy,Grassland,Morning,PEA_006,24.47823,78.43471,2025-05-02 12:10:00,7.721846523297821,72.65,0.10628832103644625,0,0,0,5,1,0,6,Low,Normal,"Environmental condition, Habitat factor"
S0477,2025-05-08 12:31:00,Peacock,Grazing,24.64337,78.44353,29.7,Foggy,Desert,Night,PEA_006,24.40902,78.44097,2025-05-05 12:49:00,26.05981789448677,71.7,0.3634563165200386,0,0,0,8,1,1,10,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0513,2025-05-09 13:14:00,Peacock,Grazing,24.30641,78.3146,34.4,Rainy,Desert,Morning,PEA_006,24.64337,78.44353,2025-05-08 12:31:00,39.675210149993305,24.716666666666665,1.6052006803773422,20,20,0,5,1,1,47,Moderate,Monitor,"High movement speed, Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0830,2025-05-11 21:39:00,Peacock,Playing,24.54295,78.55925,24.9,Cloudy,Desert,Afternoon,PEA_006,24.30641,78.3146,2025-05-09 13:14:00,36.1290994319915,56.416666666666664,0.6403976265641034,0,0,0,2,1,2,5,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0406,2025-05-14 09:08:00,Peacock,Alert,24.36499,78.55256,27.2,Windy,Wetland,Afternoon,PEA_006,24.54295,78.55925,2025-05-11 21:39:00,19.799832134762248,59.483333333333334,0.3328635270624082,0,0,0,5,5,4,14,Low,Normal,"Environmental condition, Habitat factor, Active/risk behavior"
S0057,2025-05-16 20:17:00,Peacock,Playing,24.68794,78.30306,22.6,Rainy,Desert,Evening,PEA_006,24.36499,78.55256,2025-05-14 09:08:00,43.89310426055109,59.15,0.7420643154784631,0,20,0,5,1,2,28,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
S0103,2025-05-19 09:44:00,Peacock,Playing,24.31269,78.50112,22.1,Cloudy,Grassland,Morning,PEA_006,24.68794,78.30306,2025-05-16 20:17:00,46.288880278332904,61.45,0.7532771404122522,0,20,0,2,1,2,25,Moderate,Monitor,"Large movement distance, Environmental condition, Habitat factor, Active/risk behavior"
